species,feature,domain,test_family,structure_model,tested_region,control_region,n_feature_intervals_merged,tested_length,control_length,covered_test,covered_control,free_test,free_control,coverage_test,coverage_control,RR,OR,OR_CI95_low,OR_CI95_high,fisher_p_two_sided,observed_log_RR_stat,null_RR_median,null_RR_q025,null_RR_q975,perm_p_two_sided,perm_p_enrichment,perm_p_depletion,effect_direction,fdr_family,FDR_BH,result
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0003,Ras85D_EBC_MEL_ECM_0004,37,29,30,4,11,25,19,0.1379310344827586,0.3666666666666666,0.3761755485893417,0.2763636363636363,0.0760338729267191,1.004510970758305,0.071618370064345,-0.9054798157699394,1.0333333333333334,0.0229629629629629,46.49999999999999,0.5113488651134886,0.7409259074092591,0.2595740425957404,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0006,Ras85D_EBC_MEL_ECM_0015,37,30,30,7,18,23,12,0.2333333333333333,0.6,0.3888888888888889,0.2028985507246377,0.0663503268777837,0.6204614780871972,0.0082140338053405,-0.9028677115420144,1.0,0.0222222222222222,44.99999999999999,0.5257474252574742,0.7388261173882612,0.2634736526347365,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0007,Ras85D_EBC_MEL_ECM_0017,37,29,30,25,10,4,20,0.8620689655172413,0.3333333333333333,2.586206896551724,12.5,3.406249138421605,45.87157123580323,4.9044094827959375e-05,0.9200930178238936,1.0333333333333334,0.0219858156028368,46.49999999999999,0.5262473752624738,0.2692730726927307,0.7323267673232676,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0013,Ras85D_EBC_MEL_ECM_0015,37,29,30,7,18,22,12,0.2413793103448276,0.6,0.4022988505747126,0.2121212121212121,0.0691314293104347,0.6508676166627533,0.0082140338053405,-0.8700778887190235,1.0333333333333334,0.0229629629629629,46.49999999999999,0.5361463853614639,0.7333266673332667,0.2694730526947305,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0007,37,30,29,11,25,19,4,0.3666666666666666,0.8620689655172413,0.4253333333333333,0.0926315789473684,0.0254850377399806,0.3366920428303461,0.0001390140727483,-0.8291212396181669,0.967741935483871,0.021505376344086,43.54838709677419,0.5501449855014499,0.7270272972702729,0.2735726427357264,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0003,Ras85D_EBC_MEL_ECM_0017,37,29,30,4,10,25,20,0.1379310344827586,0.3333333333333333,0.4137931034482758,0.32,0.087199977943593,1.1743122236365626,0.125278403507509,-0.8145080375642126,1.0333333333333334,0.0229629629629629,46.49999999999999,0.5541445855414459,0.7215278472152785,0.2796720327967203,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0008,Ras85D_EBC_MEL_ECM_0017,37,29,30,22,10,7,20,0.7586206896551724,0.3333333333333333,2.2758620689655173,6.285714285714286,2.010239696210849,19.6544741187364,0.0016033945713174,0.7949298748698876,1.0333333333333334,0.0229629629629629,46.49999999999999,0.557044295570443,0.2798720127987201,0.7230276972302769,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0009,Ras85D_EBC_MEL_ECM_0013,37,30,29,3,7,27,22,0.1,0.2413793103448276,0.4142857142857143,0.3492063492063492,0.0806936815543227,1.5112097004018044,0.1805804037737829,-0.7949298748698876,0.967741935483871,0.021505376344086,43.54838709677419,0.5576442355764424,0.7302269773022698,0.2715728427157284,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0006,Ras85D_EBC_MEL_ECM_0011,37,30,30,7,16,23,14,0.2333333333333333,0.5333333333333333,0.4375,0.266304347826087,0.0878331653889893,0.8074171681847155,0.0325942029399336,-0.78845736036427,1.0,0.0222222222222222,44.99999999999999,0.567043295670433,0.712028797120288,0.2912708729127087,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0016,Ras85D_EBC_MEL_ECM_0017,37,30,30,20,10,10,20,0.6666666666666666,0.3333333333333333,2.0,4.0,1.3671908337620873,11.702828606576402,0.0193831882617899,0.6690496289808848,1.0,0.024390243902439,41.00000000000001,0.5674432556744325,0.2894710528947105,0.7117288271172882,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0006,Ras85D_EBC_MEL_ECM_0009,37,30,30,7,3,23,27,0.2333333333333333,0.1,2.333333333333333,2.739130434782609,0.6345946887072456,11.82303550954176,0.2989793821568606,0.7621400520468967,1.0,0.0222222222222222,44.99999999999999,0.5720427957204279,0.2834716528347165,0.7187281271872813,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0011,Ras85D_EBC_MEL_ECM_0013,37,30,29,16,7,14,22,0.5333333333333333,0.2413793103448276,2.209523809523809,3.591836734693877,1.1806273868912165,10.927487598494196,0.0325942029399336,0.7556675375412792,0.967741935483871,0.021505376344086,43.54838709677419,0.5728427157284272,0.2913708629137086,0.7123287671232876,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0007,Ras85D_EBC_MEL_ECM_0012,37,29,30,25,12,4,18,0.8620689655172413,0.4,2.155172413793103,9.375,2.59724231786857,33.8399788095735,0.0003681767339008,0.745739630679116,1.0333333333333334,0.0229629629629629,46.49999999999999,0.5763423657634237,0.2895710428957104,0.7110288971102889,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0008,37,30,29,11,22,19,7,0.3666666666666666,0.7586206896551724,0.4833333333333333,0.1842105263157894,0.0595603069152878,0.5697337667148623,0.0037563376203938,-0.703958096664161,0.967741935483871,0.0225056264066016,43.54838709677419,0.5817418258174183,0.7126287371262874,0.2881711828817118,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0007,Ras85D_EBC_MEL_ECM_0014,37,29,30,25,13,4,17,0.8620689655172413,0.4333333333333333,1.989389920424403,8.173076923076923,2.274954231997384,29.36287044855564,0.0009162440773562,0.6687785895429875,1.0333333333333334,0.0229629629629629,44.43333333333333,0.6060393960603939,0.3014698530146985,0.7007299270072993,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0006,Ras85D_EBC_MEL_ECM_0010,37,30,30,7,14,23,16,0.2333333333333333,0.4666666666666667,0.5,0.3478260869565217,0.1147208690794962,1.0545856890575875,0.1033351171720727,-0.6592456288842639,1.0,0.0232558139534883,44.99999999999999,0.6083391660833917,0.6984301569843016,0.3057694230576942,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0002,Ras85D_EBC_MEL_ECM_0007,37,30,29,13,25,17,4,0.4333333333333333,0.8620689655172413,0.5026666666666667,0.1223529411764706,0.0340566158799774,0.4395692827288271,0.0009162440773562,-0.6687785895429875,0.967741935483871,0.021505376344086,43.54838709677419,0.6142385761423858,0.6954304569543046,0.305969403059694,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0008,Ras85D_EBC_MEL_ECM_0012,37,29,30,22,12,7,18,0.7586206896551724,0.4,1.8965517241379308,4.714285714285714,1.5364107452870093,14.465200705015064,0.0082140338053405,0.62057648772511,1.0333333333333334,0.0229629629629629,46.49999999999999,0.6315368463153684,0.3114688531146885,0.6954304569543046,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0002,Ras85D_EBC_MEL_ECM_0006,37,30,30,13,7,17,23,0.4333333333333333,0.2333333333333333,1.8571428571428568,2.5126050420168067,0.826112428145907,7.642039850843704,0.1702217031692847,0.5877866649021191,1.0,0.0222222222222222,44.99999999999999,0.6355364463553644,0.3216678332166783,0.6833316668333167,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0010,Ras85D_EBC_MEL_ECM_0013,37,30,29,14,7,16,22,0.4666666666666667,0.2413793103448276,1.9333333333333331,2.75,0.9039178430885874,8.366357692597122,0.1033351171720726,0.626455806061273,0.967741935483871,0.021505376344086,43.54838709677419,0.6393360663933607,0.320967903209679,0.6825317468253175,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0006,Ras85D_EBC_MEL_ECM_0014,37,30,30,7,13,23,17,0.2333333333333333,0.4333333333333333,0.5384615384615384,0.3979933110367893,0.1308551145398171,1.2104889914855284,0.1702217031692847,-0.587786664902119,1.0,0.0222222222222222,44.99999999999999,0.6425357464253575,0.6796320367963203,0.3261673832616738,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0007,Ras85D_EBC_MEL_ECM_0010,37,29,30,25,14,4,16,0.8620689655172413,0.4666666666666667,1.8472906403940883,7.142857142857143,1.9936374365729583,25.59161822872309,0.0021521918620873,0.5973196255608426,1.0333333333333334,0.0229629629629629,44.43333333333333,0.646935306469353,0.3290670932906709,0.6715328467153284,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0016,37,30,30,11,20,19,10,0.3666666666666666,0.6666666666666666,0.55,0.2894736842105263,0.1000978568599215,0.8371309484445761,0.0378872128952835,-0.578077850775158,1.0,0.0222222222222222,44.99999999999999,0.652934706529347,0.6702329767023297,0.3307669233076692,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0015,Ras85D_EBC_MEL_ECM_0017,37,30,30,18,10,12,20,0.6,0.3333333333333333,1.8,3.0,1.0461784390194817,8.602738944261889,0.069205806312317,0.5663954749208016,1.0,0.0222222222222222,44.99999999999999,0.6545345465453455,0.3338666133386661,0.6668333166683331,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0013,Ras85D_EBC_MEL_ECM_0014,37,29,30,7,13,22,17,0.2413793103448276,0.4333333333333333,0.5570291777188329,0.4160839160839161,0.1363377199174749,1.269830721303834,0.1702217031692847,-0.5549968420791281,1.0333333333333334,0.0229629629629629,44.43333333333333,0.6561343865613438,0.6731326867313269,0.3338666133386661,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0002,Ras85D_EBC_MEL_ECM_0013,37,30,29,13,7,17,22,0.4333333333333333,0.2413793103448276,1.7952380952380953,2.403361344537815,0.7875065417957616,7.334727327149807,0.1702217031692847,0.5549968420791281,0.967741935483871,0.021505376344086,43.54838709677419,0.658934106589341,0.3314668533146685,0.6754324567543246,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0008,Ras85D_EBC_MEL_ECM_0014,37,29,30,22,13,7,17,0.7586206896551724,0.4333333333333333,1.7506631299734747,4.1098901098901095,1.346682784490977,12.54281773696032,0.0168551064100064,0.5436154465889816,1.0333333333333334,0.0229629629629629,46.49999999999999,0.6705329467053295,0.330966903309669,0.6733326667333267,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0002,Ras85D_EBC_MEL_ECM_0008,37,30,29,13,22,17,7,0.4333333333333333,0.7586206896551724,0.5712121212121213,0.2433155080213903,0.0797269019586618,0.7425653698973979,0.0168551064100064,-0.5436154465889815,0.967741935483871,0.0225056264066016,43.54838709677419,0.6714328567143286,0.6752324767523248,0.3330666933306669,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0006,Ras85D_EBC_MEL_ECM_0012,37,30,30,7,12,23,18,0.2333333333333333,0.4,0.5833333333333333,0.4565217391304347,0.1492882354750133,1.3960383256961937,0.2668356607208132,-0.5108256237659905,1.0,0.0222222222222222,44.99999999999999,0.6805319468053195,0.6622337766223377,0.3410658934106589,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0012,Ras85D_EBC_MEL_ECM_0016,37,30,30,12,20,18,10,0.4,0.6666666666666666,0.6000000000000001,0.3333333333333333,0.1162420487799423,0.9558598826957648,0.069205806312317,-0.494696241836107,1.0,0.0222222222222222,44.99999999999999,0.686031396860314,0.6579342065793421,0.3426657334266573,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0012,Ras85D_EBC_MEL_ECM_0013,37,30,29,12,7,18,22,0.4,0.2413793103448276,1.6571428571428573,2.095238095238096,0.6828492201275596,6.428978091117808,0.2668356607208132,0.4780358009429997,0.967741935483871,0.021505376344086,43.54838709677419,0.6907309269073093,0.3501649835016498,0.6539346065393461,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0008,Ras85D_EBC_MEL_ECM_0010,37,29,30,22,14,7,16,0.7586206896551724,0.4666666666666667,1.6256157635467978,3.591836734693877,1.1806273868912165,10.927487598494196,0.0325942029399336,0.4721564826068365,1.0333333333333334,0.0229629629629629,44.43333333333333,0.692930706929307,0.3473652634736526,0.6536346365363463,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0003,Ras85D_EBC_MEL_ECM_0013,37,29,29,4,7,25,22,0.1379310344827586,0.2413793103448276,0.5714285714285714,0.5028571428571429,0.129640925949513,1.9505052457040009,0.5044979262807406,-0.5108256237659907,1.0,0.0222222222222222,44.99999999999999,0.6935306469353064,0.654934506549345,0.3530646935306469,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0007,Ras85D_EBC_MEL_ECM_0011,37,29,30,25,16,4,14,0.8620689655172413,0.5333333333333333,1.6163793103448274,5.46875,1.5263786623761713,19.59358270636612,0.0101229709088794,0.4681078940808363,1.0333333333333334,0.0229629629629629,44.43333333333333,0.6948305169483052,0.3441655834416558,0.6572342765723428,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0015,37,30,30,11,18,19,12,0.3666666666666666,0.6,0.611111111111111,0.3859649122807017,0.1361996826181512,1.0937537492616505,0.1204544137220084,-0.4754236967150748,1.0,0.0222222222222222,44.99999999999999,0.6983301669833016,0.6492350764923508,0.3516648335166483,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0003,Ras85D_EBC_MEL_ECM_0006,37,29,30,4,7,25,23,0.1379310344827586,0.2333333333333333,0.5911330049261083,0.5257142857142857,0.1359141697737133,2.033456192715048,0.5061775943272465,-0.4780358009429998,1.0333333333333334,0.0229629629629629,44.43333333333333,0.702029797020298,0.6499350064993501,0.3558644135586441,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0011,Ras85D_EBC_MEL_ECM_0017,37,30,30,16,10,14,20,0.5333333333333333,0.3333333333333333,1.6,2.2857142857142856,0.8043615568575607,6.495200760624539,0.192316886243639,0.4519851237430572,1.0,0.0222222222222222,46.99999999999999,0.7087291270872913,0.3653634636536346,0.6354364563543645,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0014,Ras85D_EBC_MEL_ECM_0016,37,30,30,13,20,17,10,0.4333333333333333,0.6666666666666666,0.65,0.3823529411764705,0.1341046933007137,1.090146571518385,0.1187648991920185,-0.4177352006999786,1.0,0.0222222222222222,44.99999999999999,0.7178282171782822,0.644935506449355,0.3567643235676432,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0006,37,30,30,11,7,19,23,0.3666666666666666,0.2333333333333333,1.5714285714285714,1.9022556390977443,0.6171257391168217,5.863596811984813,0.3985089768298216,0.4274440148269395,1.0,0.0222222222222222,44.99999999999999,0.7238276172382762,0.361963803619638,0.6426357364263574,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0012,Ras85D_EBC_MEL_ECM_0015,37,30,30,12,18,18,12,0.4,0.6,0.6666666666666667,0.4444444444444444,0.1581927712336545,1.2486718745559684,0.1963629693207716,-0.3920420877760237,1.0,0.0222222222222222,44.99999999999999,0.7282271772822718,0.6377362263773623,0.3625637436256374,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0002,Ras85D_EBC_MEL_ECM_0016,37,30,30,13,20,17,10,0.4333333333333333,0.6666666666666666,0.65,0.3823529411764705,0.1341046933007137,1.090146571518385,0.1187648991920185,-0.4177352006999786,1.0,0.0222222222222222,44.99999999999999,0.7346265373462654,0.6345365463453655,0.3673632636736326,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0013,37,30,29,11,7,19,22,0.3666666666666666,0.2413793103448276,1.519047619047619,1.8195488721804511,0.5883099703469241,5.627574348775377,0.3985089768298216,0.3946541920039487,0.967741935483871,0.021505376344086,43.54838709677419,0.7431256874312568,0.3722627737226277,0.6317368263173683,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0007,Ras85D_EBC_MEL_ECM_0015,37,29,30,25,18,4,12,0.8620689655172413,0.6,1.4367816091954022,4.166666666666667,1.1543299190526983,15.03999058203266,0.0390971376745487,0.3536975429030921,1.0333333333333334,0.0229629629629629,44.43333333333333,0.752024797520248,0.3783621637836216,0.6222377762223777,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0011,37,30,30,11,16,19,14,0.3666666666666666,0.5333333333333333,0.6875,0.506578947368421,0.180412038156738,1.4224229853993977,0.2993015946823596,-0.3610133455373305,1.0,0.0212765957446808,44.99999999999999,0.754024597540246,0.6179382061793821,0.3827617238276172,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0014,Ras85D_EBC_MEL_ECM_0015,37,30,30,13,18,17,12,0.4333333333333333,0.6,0.7222222222222223,0.5098039215686274,0.1825227678553262,1.4239321565228331,0.3014671232267514,-0.3150810466398954,1.0,0.0232558139534883,43.0,0.756024397560244,0.6248375162483751,0.3762623737626237,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0008,Ras85D_EBC_MEL_ECM_0011,37,29,30,22,16,7,14,0.7586206896551724,0.5333333333333333,1.4224137931034482,2.75,0.9039178430885874,8.366357692597122,0.1033351171720727,0.3429447511268304,1.0333333333333332,0.0229629629629629,44.43333333333333,0.7586241375862414,0.3690630936906309,0.6318368163183682,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0010,Ras85D_EBC_MEL_ECM_0016,37,30,30,14,20,16,10,0.4666666666666667,0.6666666666666666,0.7000000000000001,0.4375,0.1539598292422675,1.243222020588291,0.192316886243639,-0.3462762367178338,1.0,0.0222222222222222,44.99999999999999,0.7638236176382361,0.6117388261173883,0.38996100389961,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0006,Ras85D_EBC_MEL_ECM_0017,37,30,30,7,10,23,20,0.2333333333333333,0.3333333333333333,0.7000000000000001,0.6086956521739131,0.1953177155784063,1.896962576478074,0.567489732503049,-0.3364722366212129,1.0,0.0222222222222222,44.99999999999999,0.7708229177082292,0.6212378762123788,0.3824617538246175,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0002,Ras85D_EBC_MEL_ECM_0015,37,30,30,13,18,17,12,0.4333333333333333,0.6,0.7222222222222223,0.5098039215686274,0.1825227678553262,1.4239321565228331,0.3014671232267514,-0.3150810466398954,1.0,0.0222222222222222,44.99999999999999,0.7765223477652234,0.6092390760923908,0.391960803919608,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0010,Ras85D_EBC_MEL_ECM_0017,37,30,30,14,10,16,20,0.4666666666666667,0.3333333333333333,1.4,1.75,0.61583931696907,4.972888082353163,0.4295691931947636,0.322773392263051,1.0,0.0222222222222222,44.99999999999999,0.7786221377862214,0.3922607739226077,0.6089391060893911,ENRICHED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0013,Ras85D_EBC_MEL_ECM_0017,37,29,30,7,10,22,20,0.2413793103448276,0.3333333333333333,0.7241379310344829,0.6363636363636364,0.203516002302338,1.9898124624340567,0.5674897325030488,-0.303682413798222,1.0333333333333334,0.0229629629629629,44.484999999999246,0.7858214178582141,0.6160383961603839,0.3875612438756124,DEPLETED,D.melanogaster|ECM_PAIRWISE|MIRNA_WEAK,0.936261261091936,NOT_SIGNIFICANT
